locus_id	isoform	p-value-1	p-value-2	p-value_lowest
SNOO_410370	SNOO_410370A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_005360	SNOO_005360A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_009760	SNOO_009760A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_054740	SNOO_054740A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_026330	SNOO_026330A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_100590	SNOO_100590A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_445150	SNOO_445150A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_075150	SNOO_075150A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_624120	SNOO_624120_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_139310	SNOO_139310A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_423580	SNOO_423580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_075890	SNOO_075890A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_300420	SNOO_300420A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_507070	SNOO_507070_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_401120	SNOO_401120A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_500720	SNOO_500720_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_109220	SNOO_109220A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_513760	SNOO_513760_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_400360	SNOO_400360A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_103290	SNOO_103290A_1	0.1223776223776225	0.2097902097902099	0.1223776223776225
SNOO_063240	SNOO_063240A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_429490	SNOO_429490A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_157500	SNOO_157500A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_444540	SNOO_444540A_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_164430	SNOO_164430A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_441450	SNOO_441450A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_123290	SNOO_123290A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_012080	SNOO_012080A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_012080	SNOO_012080A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_064150	SNOO_064150A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_027130	SNOO_027130A_1	0.1223776223776225	0.4195804195804207	0.1223776223776225
SNOO_082850	SNOO_082850A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_025000	SNOO_025000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_077900	SNOO_077900A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_056820	SNOO_056820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_101480	SNOO_101480A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_410290	SNOO_410290A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_410290	SNOO_410290A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_023590	SNOO_023590A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_060600	SNOO_060600A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_001580	SNOO_001580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_415590	SNOO_415590A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_132080	SNOO_132080A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_039260	SNOO_039260A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_039260	SNOO_039260A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_026750	SNOO_026750A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_406430	SNOO_406430A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_015230	SNOO_015230A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_041830	SNOO_041830A_3	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_100180	SNOO_100180A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_144100	SNOO_144100A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_045870	SNOO_045870A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_152430	SNOO_152430A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_131930	SNOO_131930A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_514930	SNOO_514930_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_025300	SNOO_025300A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_073500	SNOO_073500A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_099000	SNOO_099000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_511160	SNOO_511160_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_500820	SNOO_500820_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_014770	SNOO_014770A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_135750	SNOO_135750A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_021000	SNOO_021000A_2	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_014410	SNOO_014410A_1	0.4405594405594418	0.1598401598401601	0.1598401598401601
SNOO_501200	SNOO_501200_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_500100	SNOO_500100_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_016950	SNOO_016950A_1	0.1284965034965036	0.2447552447552438	0.1284965034965036
SNOO_146140	SNOO_146140A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_019860	SNOO_019860A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_017900	SNOO_017900A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_064980	SNOO_064980A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_042820	SNOO_042820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_040960	SNOO_040960A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_103410	SNOO_103410A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_161840	SNOO_161840A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_116480	SNOO_116480A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_418450	SNOO_418450A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_418450	SNOO_418450A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_305960	SNOO_305960A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_022630	SNOO_022630A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_145380	SNOO_145380A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_505450	SNOO_505450_1	0.2447552447552455	0.4195804195804207	0.2447552447552455
SNOO_006160	SNOO_006160A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_511540	SNOO_511540_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_013210	SNOO_013210A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_026840	SNOO_026840A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_422710	SNOO_422710A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_052940	SNOO_052940A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_041090	SNOO_041090A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_626000	SNOO_626000_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_116350	SNOO_116350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_623520	SNOO_623520_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_149990	SNOO_149990A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_037610	SNOO_037610A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_097910	SNOO_097910A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_090580	SNOO_090580A_3	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_014250	SNOO_014250A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_106590	SNOO_106590A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_106590	SNOO_106590A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_061690	SNOO_061690A_1	0.0848952556549486	0.5274725274725256	0.0848952556549486
SNOO_067970	SNOO_067970A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_152380	SNOO_152380A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_094640	SNOO_094640A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_503250	SNOO_503250_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_036910	SNOO_036910A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_405840	SNOO_405840A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_139590	SNOO_139590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_434690	SNOO_434690A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_652430	SNOO_652430_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_308600	SNOO_308600A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_407310	SNOO_407310A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_130290	SNOO_130290A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_130290	SNOO_130290A_2	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_117610	SNOO_117610A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_633770	SNOO_633770_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_074350	SNOO_074350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_503860	SNOO_503860_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_032610	SNOO_032610A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_131740	SNOO_131740A_2	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_036440	SNOO_036440A_1	0.0848952556549486	0.5274725274725256	0.0848952556549486
SNOO_106200	SNOO_106200A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_078540	SNOO_078540A_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_078540	SNOO_078540A_2	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_410160	SNOO_410160A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_410160	SNOO_410160A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_027990	SNOO_027990A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_103780	SNOO_103780A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_024750	SNOO_024750A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_009030	SNOO_009030A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_152320	SNOO_152320A_2	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_153130	SNOO_153130A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_435670	SNOO_435670A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_429440	SNOO_429440A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_067720	SNOO_067720A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_430150	SNOO_430150A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_074490	SNOO_074490A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_059820	SNOO_059820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_085040	SNOO_085040A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_423750	SNOO_423750A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_075560	SNOO_075560A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_075560	SNOO_075560A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_639750	SNOO_639750_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_301230	SNOO_301230A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_154440	SNOO_154440A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_110580	SNOO_110580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_417790	SNOO_417790A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_069660	SNOO_069660A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_133510	SNOO_133510A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_128910	SNOO_128910A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_128910	SNOO_128910A_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_415330	SNOO_415330A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_415330	SNOO_415330A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_104510	SNOO_104510A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420070	SNOO_420070A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420070	SNOO_420070A_2	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420070	SNOO_420070A_3	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_420070	SNOO_420070A_4	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420070	SNOO_420070A_5	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420070	SNOO_420070A_6	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_438650	SNOO_438650A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_147780	SNOO_147780A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_132120	SNOO_132120A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_415680	SNOO_415680A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_123710	SNOO_123710A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_056180	SNOO_056180A_1	0.0848952556549486	0.5274725274725256	0.0848952556549486
SNOO_429570	SNOO_429570A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_031800	SNOO_031800A_2	0.2447552447552455	0.4195804195804207	0.2447552447552455
SNOO_615950	SNOO_615950_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_117000	SNOO_117000A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_130060	SNOO_130060A_3	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_133820	SNOO_133820A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_091980	SNOO_091980A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_412290	SNOO_412290A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_030190	SNOO_030190A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_615970	SNOO_615970_1	0.3671328671328668	0.0599400599400595	0.0599400599400595
SNOO_447350	SNOO_447350A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_159140	SNOO_159140A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_133580	SNOO_133580A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_553120	SNOO_553120_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_553120	SNOO_553120_2	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_021130	SNOO_021130A_2	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_054070	SNOO_054070A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_417360	SNOO_417360A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_508680	SNOO_508680_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_556980	SNOO_556980_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_106670	SNOO_106670A_1	0.0848952556549486	0.1131936742065981	0.0848952556549486
SNOO_075300	SNOO_075300A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_075300	SNOO_075300A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_018950	SNOO_018950A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_410950	SNOO_410950A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_410950	SNOO_410950A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_032630	SNOO_032630A_3	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_026990	SNOO_026990A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_026990	SNOO_026990A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_425000	SNOO_425000A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_151130	SNOO_151130A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_144210	SNOO_144210A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_003620	SNOO_003620A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_519720	SNOO_519720_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_164450	SNOO_164450A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_133710	SNOO_133710A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_536150	SNOO_536150_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_501590	SNOO_501590_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_098980	SNOO_098980A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_034940	SNOO_034940A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_539950	SNOO_539950_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_090700	SNOO_090700A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_125650	SNOO_125650A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_082470	SNOO_082470A_1	0.2447552447552455	0.0257258350469542	0.0257258350469542
SNOO_073420	SNOO_073420A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_511190	SNOO_511190_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_094120	SNOO_094120A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_638890	SNOO_638890_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_638890	SNOO_638890_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_033640	SNOO_033640A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_069160	SNOO_069160A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_503030	SNOO_503030_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_112170	SNOO_112170A_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_431440	SNOO_431440A_2	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_108750	SNOO_108750A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_101120	SNOO_101120A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_305140	SNOO_305140A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_305140	SNOO_305140A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_049320	SNOO_049320A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_025760	SNOO_025760A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_446040	SNOO_446040A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_056970	SNOO_056970A_1	0.1284965034965036	0.2447552447552438	0.1284965034965036
SNOO_426970	SNOO_426970A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_058880	SNOO_058880BA_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_129400	SNOO_129400A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_060930	SNOO_060930A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_558950	SNOO_558950_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_569400	SNOO_569400_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
